Circle15;;;;;;;;;
Date:;2025/04/16;;;;;;;;
Time:;10:42:12;;;;;;;;
Type:;test;;;;;;;;
Description:;"";;;;;;;;
Notes:;"";;;;;;;;
TRAJECTORIES;;;;;;;;;
200.000000;Hz;;;;;;;;
;*1;;;*2;;;*3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
1;825.695557;-0.614668;25.687674;;;;;;
2;825.446411;0.402061;25.652571;;;;;;
3;825.255981;1.712403;25.471596;;;;;;
4;825.346375;3.039620;25.228291;;;;;;
5;824.883850;3.759635;25.276329;;;;;;
6;824.367737;4.872655;25.275642;;;;;;
7;823.891296;6.395967;25.045572;;;;;;
8;823.388855;7.667963;25.219790;;;;;;
9;822.902100;9.054605;25.307671;;;;;;
10;822.455383;10.834905;25.305174;;;;;;
11;821.894958;12.440374;25.398085;;;;;;
12;821.346558;13.916719;25.545601;;;;;;
13;820.867676;15.733103;25.478317;;;;;;
14;820.205444;17.251026;25.610741;;;;;;
15;819.452881;18.964422;25.375654;;;;;;
16;818.640259;21.032642;25.303471;;;;;;
17;817.768311;22.706650;25.469082;;;;;;
18;817.090027;24.621912;25.561918;;;;;;
19;816.264709;26.314024;25.533463;;;;;;
20;815.486572;28.231745;25.393797;;;;;;
21;814.470764;30.325275;25.100908;;;;;;
22;813.461670;31.968384;25.119747;;;;;;
23;812.721741;34.198383;25.464582;;;;;;
24;811.727783;35.934589;25.544689;;;;;;
25;810.793640;38.046387;25.362049;;;;;;
26;809.784363;40.023140;25.288355;;;;;;
27;808.863831;41.745564;25.440931;;;;;;
28;807.958740;43.934113;25.717510;;;;;;
29;806.977661;45.810005;26.147789;;;;;;
30;805.738953;47.989059;25.541769;;;;;;
31;804.851746;49.593338;25.162968;;;;;;
32;803.924500;51.532833;25.741877;;;;;;
33;802.997925;53.492245;25.881800;;;;;;
34;801.727844;55.023380;25.890676;;;;;;
35;800.624451;56.894108;25.721069;;;;;;
36;799.572693;58.581852;25.872778;;;;;;
37;798.363464;60.316906;25.761534;;;;;;
38;797.370361;62.164890;25.347803;;;;;;
39;796.162659;63.806488;25.216400;;;;;;
40;795.198669;65.125107;25.320957;;;;;;
41;794.320618;66.973564;25.384521;;;;;;
42;793.331360;68.480881;25.221779;;;;;;
43;792.000977;69.816765;25.354681;;;;;;
44;790.867676;71.331200;25.267855;;;;;;
45;790.016479;72.833801;25.665728;;;;;;
46;788.600037;73.948349;25.717243;;;;;;
47;787.490845;75.228104;25.342461;;;;;;
48;786.422058;76.618073;24.995716;;;;;;
49;785.367981;78.020607;25.009094;;;;;;
50;784.052612;79.076706;25.158422;;;;;;
51;782.839172;80.294518;25.125256;;;;;;
52;781.880432;81.729340;25.486694;;;;;;
53;780.497864;83.054581;25.794399;;;;;;
54;779.271179;83.886330;25.782106;;;;;;
55;777.853333;84.806740;25.725451;;;;;;
56;776.559448;85.968010;25.269007;;;;;;
57;775.477905;87.280907;25.017107;;;;;;
58;774.163269;88.364494;24.907671;;;;;;
59;772.884888;89.294876;25.098515;;;;;;
60;771.756287;90.235893;25.539906;;;;;;
61;770.248413;91.399864;25.620604;;;;;;
62;768.886902;92.417206;25.484159;;;;;;
63;767.399780;93.716736;24.813698;;;;;;
64;766.617920;94.596848;24.578722;;;;;;
65;765.234802;95.238693;24.621515;;;;;;
66;763.745483;96.012642;24.462826;;;;;;
67;762.556213;96.973236;24.835619;;;;;;
68;761.165955;98.129791;25.070705;;;;;;
69;759.758240;98.938858;24.704727;;;;;;
70;758.315674;99.952164;24.617369;;;;;;
71;757.357605;100.595604;25.002626;;;;;;
72;756.160583;101.131760;25.086630;;;;;;
73;754.467041;101.997658;24.780371;;;;;;
74;753.031250;102.873978;24.691475;;;;;;
75;751.647217;103.658440;24.680689;;;;;;
76;750.437866;104.333946;24.460859;;;;;;
77;749.300354;105.028435;24.363819;;;;;;
78;748.037109;105.745689;24.456495;;;;;;
79;746.468567;106.372482;24.546656;;;;;;
80;744.954041;107.043953;24.285793;;;;;;
81;743.540466;107.784409;24.398129;;;;;;
82;742.542175;108.167198;24.414940;;;;;;
83;741.007996;108.625023;24.535538;;;;;;
84;739.276489;109.170998;24.467720;;;;;;
85;738.156067;109.616203;24.710283;;;;;;
86;736.714844;109.968056;24.801863;;;;;;
87;735.139893;110.382767;24.769243;;;;;;
88;734.051758;110.647964;24.822548;;;;;;
89;732.579590;110.967880;24.788965;;;;;;
90;730.849915;111.280930;24.367132;;;;;;
91;729.831360;111.453209;24.616514;;;;;;
92;728.618774;111.519417;24.633863;;;;;;
93;726.823120;111.727501;24.139713;;;;;;
94;725.316772;111.864929;24.063684;;;;;;
95;724.044739;111.840088;23.922382;;;;;;
96;722.719543;111.964539;23.916086;;;;;;
97;720.757019;112.215958;24.070728;;;;;;
98;719.219238;112.099541;24.035814;;;;;;
99;717.971741;112.002045;24.057598;;;;;;
100;716.524231;111.938179;24.164488;;;;;;
101;714.600708;111.861336;23.864073;;;;;;
102;713.393250;111.637276;23.979351;;;;;;
103;711.794434;111.473511;23.994947;;;;;;
104;709.808105;111.365250;23.684933;;;;;;
105;708.547241;111.480606;23.440310;;;;;;
106;707.190796;111.326874;23.604815;;;;;;
107;705.067322;111.325851;23.628248;;;;;;
108;703.309204;111.161110;23.599302;;;;;;
109;702.034058;110.811119;23.698372;;;;;;
110;700.336792;110.364647;23.542929;;;;;;
111;698.640869;110.008011;23.547653;;;;;;
112;697.282288;109.739311;23.270632;;;;;;
113;695.504517;109.538239;23.186548;;;;;;
114;693.564392;109.358887;23.328482;;;;;;
115;692.034668;108.913322;23.615936;;;;;;
116;690.440552;108.292564;23.646082;;;;;;
117;688.738220;107.852989;23.525648;;;;;;
118;687.214844;107.456703;23.299072;;;;;;
119;685.545898;107.090218;23.280239;;;;;;
120;683.551331;106.520775;23.262800;;;;;;
121;682.136414;105.927055;23.221762;;;;;;
122;680.583130;105.321381;23.276220;;;;;;
123;678.604248;105.033531;22.780386;;;;;;
124;677.284790;104.391716;22.694397;;;;;;
125;675.428833;103.681595;22.888210;;;;;;
126;673.433105;103.212532;22.868851;;;;;;
127;672.187378;102.878754;22.432665;;;;;;
128;670.390442;102.301216;22.460768;;;;;;
129;668.184875;101.550110;22.432751;;;;;;
130;666.593201;100.902107;22.369436;;;;;;
131;664.902710;100.425659;22.498131;;;;;;
132;662.898987;99.988503;22.604301;;;;;;
133;661.384460;99.163704;22.576283;;;;;;
134;659.742188;98.473328;22.566566;;;;;;
135;657.727905;97.936554;22.352558;;;;;;
136;656.026917;97.448380;22.492783;;;;;;
137;654.359131;96.594994;22.917267;;;;;;
138;652.625916;95.840317;22.464844;;;;;;
139;650.631470;95.241257;22.366829;;;;;;
140;649.316833;94.451576;21.870050;;;;;;
141;647.636047;93.772095;21.953693;;;;;;
142;645.943665;93.141090;22.079290;;;;;;
143;644.323120;92.503136;21.885389;;;;;;
144;642.657959;91.708000;21.762604;;;;;;
145;640.982727;90.769539;21.895998;;;;;;
146;639.193787;90.345596;21.986954;;;;;;
147;637.934265;89.508217;21.954468;;;;;;
148;636.274902;88.427109;22.126881;;;;;;
149;634.199402;87.698196;21.697163;;;;;;
150;632.921143;86.959618;21.705015;;;;;;
151;631.434387;86.023094;22.013403;;;;;;
152;629.683105;85.050507;21.605579;;;;;;
153;628.294312;84.324928;21.238791;;;;;;
154;626.775208;83.307350;21.633387;;;;;;
155;625.132629;82.186783;21.199224;;;;;;
156;623.892944;81.512993;21.236597;;;;;;
157;622.577576;80.411880;21.511417;;;;;;
158;620.796265;79.336464;20.936771;;;;;;
159;619.375122;78.575447;20.881908;;;;;;
160;618.246704;77.211479;21.456921;;;;;;
161;616.855408;75.953911;21.411083;;;;;;
162;615.351685;75.013824;20.616793;;;;;;
163;614.375122;73.606339;20.943327;;;;;;
164;612.994934;72.464005;21.243971;;;;;;
165;611.654114;71.422600;20.903271;;;;;;
166;610.663452;69.993355;21.034931;;;;;;
167;609.187012;68.951912;21.164022;;;;;;
168;607.911255;67.372063;20.997847;;;;;;
169;607.116516;65.877075;20.863287;;;;;;
170;606.042542;64.342781;20.699680;;;;;;
171;604.822815;62.880219;20.696424;;;;;;
172;603.654663;61.636417;20.639080;;;;;;
173;602.875183;59.847538;20.950514;;;;;;
174;601.828125;58.439842;20.733654;;;;;;
175;600.565979;56.822174;20.635054;;;;;;
176;599.817261;55.158680;20.321520;;;;;;
177;599.003113;53.264458;20.318464;;;;;;
178;598.044800;51.735760;20.028570;;;;;;
179;597.143738;49.893456;20.497934;;;;;;
180;596.476563;48.231823;20.415400;;;;;;
181;595.805237;45.917740;20.392801;;;;;;
182;595.014465;44.172359;20.423441;;;;;;
183;594.159424;42.306568;20.151953;;;;;;
184;593.622681;40.509739;20.117346;;;;;;
185;592.934570;38.255196;20.118021;;;;;;
186;592.311340;36.394199;20.080629;;;;;;
187;591.609863;34.182823;19.879278;;;;;;
188;591.027649;32.187057;19.859961;;;;;;
189;590.880798;30.069853;19.956940;;;;;;
190;590.559204;27.496691;20.329763;;;;;;
191;590.224304;25.514246;19.964426;;;;;;
192;589.622681;23.294407;20.119501;;;;;;
193;589.374146;20.921713;19.798559;;;;;;
194;589.334778;18.617378;19.841717;;;;;;
195;588.964905;16.228695;20.085184;;;;;;
196;588.813904;13.813188;20.311087;;;;;;
197;588.664368;11.368690;19.732080;;;;;;
198;588.449768;9.204147;19.530756;;;;;;
199;588.658325;6.734296;19.408827;;;;;;
200;588.812744;3.954245;19.577494;;;;;;
201;588.676880;1.723312;19.512403;;;;;;
202;588.923645;-1.006714;19.947840;;;;;;
203;589.041931;-3.679738;19.953806;;;;;;
204;589.040710;-5.818062;19.369886;;;;;;
205;589.396423;-8.434005;19.512094;;;;;;
206;589.690002;-11.011781;19.282089;;;;;;
207;590.018066;-13.312945;19.226233;;;;;;
208;590.242737;-15.968101;19.669727;;;;;;
209;590.624817;-18.296255;19.879807;;;;;;
210;590.689697;-21.050213;19.611345;;;;;;
211;590.897705;-23.306919;19.590769;;;;;;
212;591.046692;-25.600307;19.122955;;;;;;
213;591.406982;-28.196995;19.139015;;;;;;
214;591.908813;-30.673161;19.227173;;;;;;
215;592.327393;-33.384651;19.144758;;;;;;
216;592.781494;-35.407703;18.914042;;;;;;
217;593.146790;-37.600151;19.001139;;;;;;
218;593.664612;-40.043255;19.068872;;;;;;
219;594.405457;-42.476177;18.756147;;;;;;
220;;;;;;;;;
221;;;;595.949951;-47.170761;18.337996;;;
222;;;;596.220825;-49.514812;18.674417;;;
223;;;;596.592651;-51.291805;18.688799;;;
224;;;;597.476624;-53.633816;18.992931;;;
225;;;;598.233948;-55.766560;19.124973;;;
226;;;;;;;;;
227;;;;;;;599.856750;-60.402142;18.386028
228;;;;;;;601.247314;-62.787319;18.543339
229;;;;;;;602.259766;-64.895920;18.481293
230;;;;;;;603.132629;-67.135689;19.012745
231;;;;;;;604.016235;-69.069969;19.195272
232;;;;;;;605.105774;-71.173386;19.100363
233;;;;;;;606.194885;-73.400131;19.216719
234;;;;;;;607.343506;-75.361565;19.352383
235;;;;;;;608.120544;-77.527443;19.445414
236;;;;;;;609.338928;-79.432137;19.261801
237;;;;;;;610.706787;-81.884178;19.493330
238;;;;;;;611.947571;-83.612267;19.670584
239;;;;;;;613.000549;-85.494461;19.322132
240;;;;;;;614.251160;-87.538239;19.277990
241;;;;;;;615.746826;-89.147400;19.382395
242;;;;;;;616.794983;-91.114296;19.152805
243;;;;;;;618.269104;-92.918472;19.539854
244;;;;;;;619.793762;-94.674629;19.346544
245;;;;;;;621.030762;-96.441452;19.176081
246;;;;;;;622.554077;-98.262619;19.837105
247;;;;;;;624.221008;-99.517181;19.678959
248;;;;;;;625.373535;-101.026672;19.342995
249;;;;;;;626.824524;-102.832825;19.368181
250;;;;;;;628.570068;-104.240921;19.450220
251;;;;;;;630.013733;-105.451958;19.171803
252;;;;;;;631.624329;-106.820274;19.407770
253;;;;;;;633.133057;-108.465019;19.481440
254;;;;;;;634.642151;-109.552956;19.580368
255;;;;;;;636.277771;-110.479050;19.563049
256;;;;;;;638.066711;-111.437737;19.576279
257;;;;;;;639.377441;-112.375084;19.443213
258;;;;;;;641.016846;-113.507248;19.660406
259;;;;;;;642.482910;-114.639648;19.709314
260;;;;;;;644.090332;-115.504303;19.690641
261;;;;;;;645.720886;-116.356583;20.168056
262;;;;;;;647.442688;-117.059624;20.154696
263;;;;;;;648.997131;-117.643074;19.789816
264;;;;;;;650.816040;-118.185028;20.019571
265;;;;;;;652.405334;-118.762688;19.814621
266;;;;;;;654.036316;-119.242325;19.589874
267;;;;;;;655.770142;-120.014183;19.823473
268;;;;;;;657.366150;-120.503510;19.849581
269;;;;;;;659.128357;-121.045471;20.029648
270;;;;;;;660.996826;-121.456482;19.960524
271;;;;;;;662.553284;-121.809441;20.030195
272;;;;;;;664.455322;-122.229218;20.075254
273;;;;;;;666.325684;-122.570007;20.121389
274;;;;;;;667.953857;-122.957909;20.167725
275;;;;;;;670.118774;-123.487518;20.272898
276;;;;;;;671.774780;-123.676933;20.343874
277;;;;;;;673.767456;-124.024078;20.385376
278;;;;;;;675.703918;-124.361099;20.497786
279;;;;;;;677.472778;-124.482903;20.392893
280;;;;;;;679.557312;-124.763863;20.362757
281;;;;;;;681.399780;-124.651245;20.480251
282;;;;;;;683.370056;-124.716103;20.393705
283;;;;;;;685.580322;-124.862999;20.739529
284;;;;;;;687.409851;-124.822319;20.562382
285;;;;;;;689.277954;-124.897514;20.635969
286;;;;;;;691.186584;-125.214111;20.647707
287;;;;;;;693.007324;-125.263084;20.698257
288;;;;;;;695.149536;-125.270287;20.843084
289;;;;;;;696.871216;-125.082100;20.744066
290;;;;;;;699.141602;-124.949905;20.721949
291;;;;;;;701.227112;-124.823860;20.841074
292;;;;;;;703.078125;-124.637474;20.729391
293;;;;;;;705.298035;-124.751625;20.990898
294;;;;;;;707.119873;-124.783600;20.965164
295;;;;;;;709.267883;-124.685272;21.135607
296;;;;;;;711.279480;-124.415977;21.274826
297;;;;;;;713.518250;-124.006920;21.031513
298;;;;;;;715.571960;-123.892296;21.386320
299;;;;;;;717.507996;-123.898415;21.357121
300;;;;;;;719.663696;-123.958389;21.452377
301;;;;;;;721.508057;-123.948929;21.336821
302;;;;;;;723.753052;-123.386070;21.417412
303;;;;;;;725.762146;-123.256454;21.518269
304;;;;;;;727.836548;-123.027824;21.547318
305;;;;;;;729.981689;-122.911224;21.534037
306;;;;;;;731.678772;-122.813255;21.760298
307;;;;;;;733.761902;-122.586952;21.731728
308;;;;;;;736.027832;-122.390709;21.869942
309;;;;;;;738.209717;-122.023880;21.708792
310;;;;;;;740.187256;-121.915695;21.929085
311;;;;;;;742.158813;-121.757217;21.883633
312;;;;;;;744.025085;-121.626793;21.952494
313;;;;;;;746.210876;-121.427727;22.063629
314;;;;;;;748.264160;-120.967751;22.117508
315;;;;;;;750.275330;-120.891914;22.250114
316;;;;;;;752.306458;-120.628372;22.316034
317;;;;;;;754.079102;-120.452774;22.393555
318;;;;;;;756.193115;-120.160286;22.492506
319;;;;;;;758.088806;-119.677322;22.464975
320;;;;;;;759.889893;-119.288109;22.345190
321;;;;;;;761.864746;-119.050865;22.554779
322;;;;;;;763.404480;-118.868523;22.602737
323;;;;;;;765.182983;-118.356827;22.769915
324;;;;;;;767.046997;-117.867699;22.828960
325;;;;;;;768.583679;-117.458122;22.524157
326;;;;;;;770.208618;-116.965057;22.726526
327;;;;;;;771.909363;-116.673546;22.922485
328;;;;;;;773.258362;-116.031853;22.626549
329;;;;;;;774.580811;-115.163155;22.626350
330;;;;;;;776.074402;-114.817520;22.604097
331;;;;;;;777.730408;-114.155357;22.989454
332;;;;;;;778.919800;-113.453789;23.135878
333;;;;;;;779.909851;-112.672630;22.968254
334;;;;;;;781.365540;-111.874023;23.067278
335;;;;;;;782.725220;-111.348610;23.168686
336;;;;;;;783.918274;-110.869118;23.580549
337;;;;;;;785.175293;-109.782913;23.199360
338;;;;;;;786.243042;-108.909225;23.053110
339;;;;;;;787.483521;-108.306976;23.320967
340;;;;;;;788.659729;-107.405632;23.411850
341;;;;;;;789.757996;-106.260208;23.240618
342;;;;;;;790.737488;-105.487854;23.246096
343;;;;;;;791.636658;-104.810928;23.184887
344;;;;;;;792.953918;-103.323975;23.103027
345;;;;;;;793.931152;-102.303947;23.385792
346;;;;;;;794.760681;-101.257378;23.718163
347;;;;;;;795.741516;-100.053276;23.671963
348;;;;;;;796.523987;-98.956253;23.454792
349;;;;;;;797.422241;-97.922783;23.446804
350;;;;;;;798.478638;-96.576561;23.486507
351;;;;;;;799.331970;-95.521767;23.717873
352;;;;;;;800.301575;-94.375618;23.899622
353;;;;;;;801.170959;-93.037300;23.683546
354;;;;;;;801.835022;-91.806503;23.428102
355;;;;;;;802.541565;-90.657784;23.709768
356;;;;;;;803.344727;-89.091110;23.765301
357;;;;;;;804.179504;-87.913216;23.898026
358;;;;;;;804.918884;-86.770157;23.970211
359;;;;;;;805.809509;-85.039497;23.936623
360;;;;;;;806.457336;-83.846764;23.943468
361;;;;;;;807.048767;-82.564865;23.925955
362;;;;;;;807.669739;-80.960938;23.862967
363;;;;;;;808.222900;-79.722786;24.344414
364;;;;;;;808.849731;-78.093842;24.148659
365;;;;;;;809.623901;-76.633095;23.709154
366;;;;;;;810.113098;-75.055786;23.828781
367;;;;;;;810.474548;-73.437096;23.784353
368;;;;;;;811.062500;-72.228111;24.289846
369;;;;;;;811.541626;-70.662895;24.240625
370;;;;;;;812.049683;-68.808128;24.613886
371;;;;;;;812.374817;-67.443291;24.586727
372;;;;;;;813.004761;-65.614159;24.372950
373;;;;;;;813.305786;-64.215271;24.354242
374;;;;;;;813.803772;-62.782883;24.556303
375;;;;;;;813.996277;-61.245705;24.234785
376;;;;;;;814.269165;-59.479065;24.318224
377;;;;;;;814.654785;-57.732353;24.344780
378;;;;;;;814.837402;-56.471107;24.340094
379;;;;;;;815.029602;-54.956249;24.422058
380;;;;;;;815.118469;-53.188042;24.255684
381;;;;;;;815.399597;-51.764511;24.151800
382;;;;;;;815.691284;-50.103500;24.053934
383;;;;;;;815.496887;-48.451897;24.218882
384;;;;;;;815.565918;-46.768650;24.062424
385;;;;;;;815.770691;-45.197300;24.017872
386;;;;;;;815.970581;-44.118732;23.992620
387;;;;;;;816.385620;-42.646763;24.485186
388;;;;;;;816.661621;-41.227982;24.516134
389;;;;;;;816.646362;-39.696548;24.298901
390;;;;;;;816.889709;-38.015667;24.153912
391;;;;;;;817.096313;-36.612957;24.075060
392;;;;;;;817.228638;-35.667263;24.119734
393;;;;;;;817.438965;-34.289894;23.996523
394;;;;;;;817.756287;-32.765007;24.141932
395;;;;;;;817.961853;-31.686092;24.374151
396;;;;;;;818.493408;-30.483841;24.624832
397;;;;;;;818.721802;-29.175144;24.349613
398;;;;;;;819.008484;-28.226915;24.270710
399;;;;;;;819.358765;-27.319323;24.344181
400;;;;;;;819.678284;-26.052507;24.325472
401;;;;;;;820.068970;-25.030941;24.302132
402;;;;;;;820.568909;-24.454683;24.802368
403;;;;;;;820.963379;-23.570351;25.003725
404;;;;;;;821.188171;-22.202614;25.024864
405;;;;;;;821.460754;-21.016579;24.809465
406;;;;;;;821.805298;-20.351177;24.837807
407;;;;;;;822.104492;-19.549480;24.805729
408;;;;;;;822.384216;-18.549986;24.686102
409;;;;;;;822.678406;-17.436563;24.799026
410;;;;;;;822.899292;-16.918081;24.671131
411;;;;;;;823.221985;-16.565493;25.148218
412;;;;;;;823.303406;-15.531485;24.872608
413;;;;;;;823.522827;-14.370643;24.754215
414;;;;;;;823.820801;-13.692913;24.709538
415;;;;;;;824.062134;-13.219791;24.497210
416;;;;;;;824.203613;-12.690071;24.285004
417;;;;;;;824.401306;-11.675800;24.535425
418;;;;;;;824.663696;-10.468139;25.132257
419;;;;;;;824.967651;-9.677942;25.096582
420;;;;;;;825.254272;-9.099346;24.974371
421;;;;;;;825.361755;-8.680321;24.974352
422;;;;;;;825.631531;-8.172258;25.051783
423;;;;;;;825.955017;-7.256867;25.429428
424;;;;;;;826.256409;-6.566137;25.631914
425;;;;;;;826.499390;-5.965530;25.687527
426;;;;;;;826.674255;-5.475160;25.530155
427;;;;;;;826.805603;-5.116555;25.468908
428;;;;;;;826.926575;-4.471743;25.593855
429;;;;;;;827.035095;-3.744954;25.448177
430;;;;;;;827.160095;-3.223444;25.302837
431;;;;;;;827.333557;-2.728114;25.230879
432;;;;;;;827.487915;-2.292974;25.095705
433;;;;;;;827.707092;-1.949814;25.221567
434;;;;;;;827.863464;-1.699732;25.375664
435;;;;;;;827.875427;-1.453158;25.409685
436;;;;;;;827.937683;-1.273682;25.456778
437;;;;;;;827.985779;-1.121412;25.496883
438;;;;;;;828.083496;-1.008122;25.538727
439;;;;;;;828.115845;-0.880751;25.674883
440;;;;;;;828.105286;-0.691846;25.612688
441;;;;;;;828.019592;-0.636490;25.723442
442;;;;;;;828.054688;-0.519723;25.792191
443;;;;;;;828.074036;-0.497925;25.778660
444;;;;;;;828.098938;-0.384926;25.726624
445;;;;;;;828.188599;-0.284980;25.803364
446;;;;;;;828.152100;-0.290292;25.824738
447;;;;;;;828.169189;-0.383704;25.891430
448;;;;;;;828.128540;-0.366452;25.795753
449;;;;;;;828.157593;-0.383568;25.742437
450;;;;;;;828.152527;-0.522688;25.736441
451;;;;;;;828.106445;-0.530402;25.790007
452;;;;;;;828.154480;-0.667881;25.753407
453;;;;;;;828.124268;-0.717777;25.715685
454;;;;;;;828.151306;-0.694576;25.596380
455;;;;;;;828.139282;-0.653471;25.497101
456;;;;;;;828.110107;-0.710607;25.493000
457;;;;;;;828.108459;-0.776096;25.423141
458;;;;;;;828.066162;-0.971291;25.238302
459;;;;;;;828.037781;-1.045640;25.220568
460;;;;;;;827.986938;-0.936270;25.411463
461;;;;;;;827.973328;-0.908834;25.408848
462;;;;;;;827.930359;-0.918952;25.314692
463;;;;;;;827.923767;-0.985275;25.371834
464;;;;;;;827.929749;-1.010901;25.378622
465;;;;;;;827.865173;-0.980094;25.380966
466;;;;;;;827.820129;-0.986812;25.326307
467;;;;;;;827.802124;-1.015611;25.289219
468;;;;;;;827.786377;-0.970678;25.317377
469;;;;;;;827.821472;-0.994922;25.352442
470;;;;;;;827.806030;-1.007134;25.338539
471;;;;;;;827.824280;-1.082509;25.338987
472;;;;;;;827.828796;-1.034585;25.318853
473;;;;;;;827.829407;-1.014408;25.309347
474;;;;;;;827.792847;-0.991329;25.313850
475;;;;;;;827.801331;-1.090106;25.349726
476;;;;;;;827.824097;-1.039337;25.326563
477;;;;;;;827.794189;-0.976727;25.350571
478;;;;;;;827.885010;-0.999655;25.279776
479;;;;;;;827.889038;-1.075914;25.306036
480;;;;;;;827.921448;-1.011841;25.392338
481;;;;;;;827.959351;-1.017108;25.400272
482;;;;;;;827.929871;-0.999381;25.395573
483;;;;;;;827.931641;-1.024571;25.320621
484;;;;;;;827.969116;-1.057620;25.319807
485;;;;;;;827.989624;-1.052621;25.319551
486;;;;;;;827.990295;-1.061867;25.281443
487;;;;;;;827.987061;-1.076510;25.277874
488;;;;;;;827.994568;-1.061889;25.292078
489;;;;;;;828.028137;-1.187878;25.313347
490;;;;;;;828.079346;-1.299845;25.086670
491;;;;;;;828.135498;-1.351225;25.074621
492;;;;;;;828.075195;-1.218829;25.303261
493;;;;;;;828.115479;-1.368226;25.190557
494;;;;;;;828.205322;-1.330052;25.382111
495;;;;;;;828.204163;-1.434216;25.125250
496;;;;;;;828.219299;-1.444297;25.036459
497;;;;;;;828.258423;-1.460058;25.037016
498;;;;;;;828.199097;-1.521552;25.093641
499;;;;;;;828.264832;-1.518536;25.083090
500;;;;;;;828.276306;-1.590772;25.097588
501;;;;;;;828.215820;-1.465372;25.166084
502;;;;;;;828.292053;-1.614043;25.075861
503;;;;;;;828.322510;-1.654824;25.044230
504;;;;;;;828.272766;-1.742758;25.008606
505;;;;;;;828.260559;-1.761381;25.005016
506;;;;;;;828.275574;-1.770612;24.968418
507;;;;;;;828.460327;-1.491844;25.130539
508;;;;;;;828.335205;-1.740822;24.980665
509;;;;;;;828.301453;-1.820707;24.951197
510;;;;;;;828.230225;-1.866699;24.686554
511;;;;;;;828.214600;-1.938856;24.655615
512;;;;;;;828.235107;-1.958217;24.714493
513;;;;;;;828.241272;-1.831475;24.879534
514;;;;;;;828.311401;-1.988367;24.757711
515;;;;;;;828.491211;-1.890435;24.550941
